Tên sản phẩm,Link sản phẩm
Laptop Acer Gaming Nitro ProPanel ANV15-41-R9M1 NH.QPFSV.004 (Ryzen™ 5-7535HS | 16GB | 512GB | RTX 3050 | 15.6 inch FHD 180Hz | Win 11 | Đen),https://laptopworld.vn/laptop-acer-gaming-nitro-propanel-anv15-41-r9m1-nh-qpfsv-004
Laptop ASUS Gaming V16 V3607VH-RP025W (Core™ 7 240H | 16GB | 512GB | RTX 5050 | 16inch WUXGA 144Hz | Win 11 | Đen),https://laptopworld.vn/laptop-asus-gaming-v16-v3607vh-rp025w
Laptop MSI Cyborg 15 B2RWFKG 048VN (Core 7 240H | 16GB | 512GB | RTX 5060 | 15.6 inch FHD 144Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-cyborg-15-b2rwfkg-048vn
Laptop MSI Cyborg 15 B2RWFKG 047VN (Core 5 210H | 16GB | 512GB | RTX 5060 | 15.6 inch FHD 144Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-cyborg-15-b2rwfkg-047vn
Laptop Lenovo Legion 7 16IAX10 83KY001VVN (Ultra 9 275HX | 32GB | 1TB | RTX™ 5070 8GB | 16inch WQXGA OLED 240Hz | Win 11 | Office | Trắng),https://laptopworld.vn/laptop-lenovo-legion-7-16iax10-83ky001vvn
Laptop MSI Katana 15 HX B14WEK 027VN (Core™ i7-14650HX | 32GB | 512GB | RTX 5050 8GB | 15.6inch QHD 165Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-katana-15-hx-b14wek-027vn
Laptop ASUS Gaming V16 V3607VU-RP343W (Core™ 5 210H | 16GB | 512GB | RTX 4050 | 16inch WUXGA 144Hz | Win 11 | Đen),https://laptopworld.vn/laptop-asus-gaming-v16-v3607vu-rp343w
Laptop Lenovo Legion 7 16IAX10 83KY001UVN (Ultra 9 275HX | 32GB | 1TB | RTX™ 5060 8GB | 16inch WQXGA OLED 240Hz | Win 11 | Office | Trắng),https://laptopworld.vn/laptop-lenovo-legion-7-16iax10-83ky001uvn
Laptop MSI Stealth 18 HX AI A2XWJG 073VN (Ultra 9 275HX | 64GB | 2TB | RTX 5090 | 18inch UHD+ 120Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-stealth-18-hx-ai-a2xwjg-073vn
Laptop ASUS Gaming V16 V3607VU-RP216W (Core™ 7 240H | 16GB | 512GB | RTX 4050 | 16inch WUXGA 144Hz | Win 11 | Đen),https://laptopworld.vn/laptop-asus-gaming-v16-v3607vu-rp216w
Laptop MSI Thin 15 B13UC 3247VN (Core™ i5-13420H | 8GB | 512GB | RTX 3050 | 15.6 inch FHD 144Hz | Win 11 | Xám),https://laptopworld.vn/laptop-msi-thin-15-b13uc-3247vn
Laptop ASUS TUF Gaming F16 FX608JPR-RV044W (Core™ i7-14650HX | 16GB | 1TB | RTX 5070 | 16inch WUXGA 165Hz | Win 11 | Xám),https://laptopworld.vn/laptop-asus-tuf-gaming-f16-fx608jpr-rv044w
Laptop MSI Katana 15 HX B14WGK-022VN (Core™ i9-14900HX | 32GB | 1TB | RTX 5070 | 15.6inch QHD 165Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-katana-15-hx-b14wgk-022vn
Laptop MSI Stealth A16 AI+ A3XWFG-018VN (Ryzen™ AI 9 HX 370 | 32GB | 1TB | RTX 5060 | 16 inch QHD+ 240Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-stealth-a16-ai-a3xwfg-018vn
Laptop MSI Katana 15 HX B14WEK-286VN (RTX 5050 8GB I Core™ i5-14450HX | 16GB | 512GB | 15.6inch QHD 165Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-katana-15-hx-b14wek-286vn
Laptop MSI Raider 18 HX AI A2XWJG 692VN (Ultra 9 285HX | 64GB | 4TB | RTX 5090 | 18inch UHD+ 120Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-raider-18-hx-ai-a2xwjg-692vn
Laptop Lenovo Legion 5 15AHP10 83M00030VN (Ryzen 7 260 | 24GB | 1TB | RTX™ 5060 8GB | 15.1inch WQXGA OLED 165Hz | Win 11 | Office | Đen),https://laptopworld.vn/laptop-lenovo-legion-5-15ahp10-83m00030vn
Laptop Lenovo Legion 5 15IRX10 83LY004GVN (Core™ i7-14700HX | 24GB | 1TB | RTX™ 5070 | 15.1inch WQXGA OLED 165Hz | Win 11 | Office | Đen),https://laptopworld.vn/laptop-lenovo-legion-5-15irx10-83ly004gvn
Laptop ASUS TUF Gaming F16 FX608JHR-RV037W (Core™ i7-14650HX | 16GB | 1TB | RTX 5050 | 16inch WUXGA 165Hz | Win 11 | Xám),https://laptopworld.vn/laptop-asus-tuf-gaming-f16-fx608jhr-rv037w
Laptop MSI Crosshair 16 HX AI D2XWFKG-036VN (RTX 5060 I Core Ultra 7-255HX | 16GB | 1TB | 16 inch QHD+ 240Hz | Win 11 | Xám),https://laptopworld.vn/laptop-msi-crosshair-16-hx-ai-d2xwfkg-036vn
Laptop MSI Katana 15 HX B14WFK 025VN (Core™ i7-14650HX | 16GB | 512GB | RTX 5060 8GB | 15.6inch QHD 165Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-katana-15-hx-b14wfk-025vn
Laptop MSI Katana 15 HX B14WFK 267VN (RTX 5060 8GB I Core™ i7-14650HX | 32GB | 512GB | 15.6inch QHD 165Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-katana-15-hx-b14wfk-267vn
Laptop MSI Crosshair 16 HX AI D2XWFKG-035VN (Core Ultra 9-275HX | 32GB | 1TB | RTX 5060 | 16 inch QHD+ 240Hz | Win 11 | Xám),https://laptopworld.vn/laptop-msi-crosshair-16-hx-ai-d2xwfkg-035vn
Laptop ASUS ROG Zephyrus GU605CR-QR107W (Intel® Core™ Ultra 9 285H | 32GB | 1TB | RTX™ 5070Ti | 16.0 inch WQXGA 240Hz | Win 11 | Xám | Sạc nhanh),https://laptopworld.vn/laptop-asus-rog-zephyrus-gu605cr-qr107w
Laptop ASUS ROG Zephyrus GA403WR-QS156WS (Ryzen™ AI 9 HX 370 | 32GB | 1TB | RTX 5070Ti | 14.0 inch 3K OLED | Win 11 | Xám | Sạc nhanh),https://laptopworld.vn/laptop-asus-rog-zephyrus-ga403wr-qs156ws
Laptop ASUS TUF Gaming F16 FX608JH-RV039W (Core™ i5-13450HX | 16GB | 1TB | RTX 5050 | 16inch WUXGA 165Hz | Win 11 | Xám),https://laptopworld.vn/laptop-asus-tuf-gaming-f16-fx608jh-rv039w
Laptop ASUS ROG Flow Z13 GZ302EA-RU145WS (Ryzen AI MAX+ 395 | 128GB | 1TB | AMD Radeon | 13.4inch WQXGA 180Hz | Cảm ứng | Win 11 | Office | Đen),https://laptopworld.vn/laptop-asus-rog-flow-z13-gz302ea-ru145ws
Laptop ASUS TUF Gaming F16 FX607VJ-RL034W (Core 5 210H | 16GB | 512GB | RTX 3050 | 16 inch WUXGA 144Hz | Win 11 | Xám),https://laptopworld.vn/laptop-asus-tuf-gaming-f16-fx607vj-rl034whet
Laptop HP OMEN MAX 16-ah0186TX BX9S1PA (Ultra 7 255HX | 32GB | 1TB | RTX 5080 16GB | 16inch 2.5K OLED 240Hz | Win 11 | Office | Đen),https://laptopworld.vn/laptop-hp-omen-max-16-ah0186tx-bx9s1pa
Laptop HP OMEN MAX 16-ah0213TX C1WR2PA (Ultra 9 275HX | 64GB | 2TB | RTX 5080 16GB | 16inch WQXGA OLED 240Hz | Win 11 | Office | Đen),https://laptopworld.vn/laptop-hp-omen-max-16-ah0213tx-c1wr2pa
Laptop HP OMEN MAX 16-ah0212TX C1WR1PA (Ultra 9 275HX | 64GB | 2TB | RTX 5090 24GB | 16inch WQXGA OLED 240Hz | Win 11 | Office | Đen),https://laptopworld.vn/laptop-hp-omen-max-16-ah0212tx-c1wr1pa
Laptop ASUS ROG Strix G16 G615JPR-S5107W (Core™ i7-14650HX | 32GB | 1TB | RTX 5070| 16.0inch WQXGA 240Hz | Win 11 | Xám),https://laptopworld.vn/laptop-asus-rog-strix-g16-g615jmr-s5107w
Laptop ASUS Gaming V16 V3607VM-RP044W (Core™ 7 240H | 16GB | 1TB | RTX 5060 | 16inch WUXGA 144Hz | Win 11 | Đen),https://laptopworld.vn/laptop-asus-gaming-v16-v3607vm-rp044w
Laptop ASUS ROG Zephyrus G16 GU605CM-QR078W (Intel® Core™ Ultra 9 285H | 32GB | 1TB | RTX™ 5060 | 16.0 inch WQXGA OLED 240Hz | Win 11 | Xám | Sạc nhanh),https://laptopworld.vn/laptop-asus-rog-zephyrus-g16-gu605cm-qr078w
Laptop Lenovo Legion Pro 5 16IAX10 83F3003VVN (Ultra 9 275HX | 32GB | 1TB | RTX™ 5060 8GB | 16inch WQXGA OLED 165Hz | Win 11 | Office | Đen),https://laptopworld.vn/laptop-lenovo-legion-pro-5-16iax10-83f3003vvn
Laptop Lenovo Legion Pro 5 16IAX10 83F3002GVN (Ultra 9 275HX | 32GB | 1TB | RTX™ 5070 8GB | 16inch WQXGA OLED 165Hz | Win 11 | Office | Đen),https://laptopworld.vn/laptop-lenovo-legion-pro-5-16iax10-83f3002gvn
Laptop ASUS TUF Gaming F16 FX608JMR-RV048W (Core™ i7-14650HX | 16GB | 1TB | RTX 5060 | 16inch WUXGA 165Hz | Win 11 | Xám),https://laptopworld.vn/laptop-asus-tuf-gaming-f16-fx608jmr-rv048w
Laptop HP ZBook Firefly 14 inch G10 Mobile Workstation 739M5AV (Core™ i7-1365U | 16GB | 1TB | RTX A500 4GB | 14inch WUXGA | Win 11 Pro | Xám),https://laptopworld.vn/laptop-hp-zbook-firefly-14-inch-g10-mobile-workstation-739m5av
Laptop HP OMEN 16-wf1139TX A2NS1PA (Core™ i7-14700HX | 32GB | 1TB | RTX 4060 | 16.1inch QHD 240Hz | Win 11 | Đen),https://laptopworld.vn/laptop-hp-omen-16-wf1139tx-a2ns1pa
Laptop Acer Gaming Nitro Lite 16 NL16-71G-56WQ NH.D59SV.001 (Core™ i5-13420H | 16GB | 512GB | RTX 3050 | 16 inch FHD+ 165Hz | Win 11 | Trắng),https://laptopworld.vn/laptop-acer-gaming-nitro-lite-16-nl16-71g-56wq-nh-d59sv-001
Acer Gaming Nitro Lite 16 NL16-71G-71UJ NH.D59SV.002 (Core™ i7-13620H | 16GB | 512GB | RTX 3050 | 16 inch FHD+ 165Hz | Win 11 | Trắng),https://laptopworld.vn/laptop-acer-gaming-nitro-lite-16-nl16-71g-71uj-nh-d59sv-002
Laptop Lenovo Legion Pro 7 16IAX10H 83F5008WVN (Ultra 9 275HX | 32GB | 1TB | RTX™ 5080 16GB | 16inch WQXGA OLED 240Hz | Win 11 | Office | Đen),https://laptopworld.vn/laptop-lenovo-legion-pro-7-16iax10h-83f5008wvn
Laptop HP Zbook Firefly 14 G11 9F3E8AV (Ultra 7 155U | 16GB | 1TB | Intel Graphics | 14inch WUXGA | Win 11 Pro | Bạc),https://laptopworld.vn/laptop-hp-zbook-firefly-14-g11-9f3e8av
Laptop Dell Mobile Precision Workstation 3590 (Ultra 7 165H | 16GB | 512GB | RTX 500 Ada | 15.6 inch FHD | Linux Ubuntu),https://laptopworld.vn/laptop-dell-mobile-precision-workstation-3590-ultra-7-165h-16gb-512gb-rtx-500-ada-15-6-inch-fhd-linux-ubuntu
Laptop Dell Gaming G15 5530 71059085 (Core i7-13650HX | 16GB | 1TB | RTX 4060 | 15.6 inch FHD | Win 11 | Office | Xám),https://laptopworld.vn/laptop-dell-gaming-g15-5530-71059085
"Laptop MSI Katana 15 B13UDXK-2412VN (Core™ i5-13420H | 8GB | 1TB | RTX 3050 6GB | 15.6inch FHD, 144Hz | Win 11 | Đen)",https://laptopworld.vn/laptop-msi-katana-15-b13udxk-2412vn
Laptop MSI Titan 18 HX AI A2XWJG-622VN (Ultra 9 285HX | 64GB | 6TB | RTX 5090 24GB | 18inch UHD+ 120Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-titan-18-hx-ai-a2xwjg-622vn
Laptop Acer Predator Helios 18 AI PH18-73-98AQ NH.QVWSV.001 (Ultra 9 275HX | 192GB | 6TB | RTX 5090 | 18 inch 4K 120Hz | Win 11 Pro | Đen),https://laptopworld.vn/laptop-acer-predator-helios-18-ai-ph18-73-98aq-nh-qvwsv-001
Laptop Acer Predator Helios 18 AI PH18-73-93P0 NH.QVYSV.001 (Ultra 9 275HX | 64GB | 3TB | RTX 5080 | 18 inch WQXGA 250Hz | Win 11 | Đen),https://laptopworld.vn/laptop-acer-predator-helios-18-ai-ph18-73-93p0-nh-qvysv-001
Laptop Acer Predator Helios Neo 16S AI PHN16S-71-95MS NH.QX7SV.002 (Ultra 9 275HX | 64GB | 2TB | RTX 5070 Ti | 16 inch 2K+ OLED 240Hz | Win 11 | Đen),https://laptopworld.vn/laptop-acer-predator-helios-neo-16s-ai-phn16s-71-95ms-nh-qx7sv-002
Laptop MSI Raider 18 HX AI A2XWIG 033VN (Ultra 9 285HX | 64GB | 4TB | RTX 5080 | 18inch UHD+ 120Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-raider-18-hx-ai-a2xwig-033vn
Laptop MSI Vector 16 HX AI A2XWHG 010VN (Ultra 7 255HX | 16GB | 512GB | RTX 5070 Ti | 16 inch QHD+ 240Hz | Win 11 | Xám),https://laptopworld.vn/laptop-msi-vector-16-hx-ai-a2xwhg-010vn
Laptop MSI Vector 16 HX AI A2XWIG-062VN (Ultra 9 275HX | 16GB | 1TB | RTX™ 5080 | 16inch QHD+ 240Hz | Win 11 | Xám),https://laptopworld.vn/laptop-msi-vector-16-hx-ai-a2xwig-062vn
Laptop MSI Titan 18 HX AI A2XWJG-035VN (RTX 5090 24GB I Ultra 9 285HX | 96GB | 6TB | 18inch UHD+ 120Hz | Win 11 | Đen),https://laptopworld.vn/laptop-msi-titan-18-hx-ai-a2xwjg-035vn
Laptop HP Victus 16-r0298TX AE0N5PA (Core i5-13500H | 16GB | 512GB | RTX 4060 | 16.1inch FHD 144Hz | Win11 | Đen),https://laptopworld.vn/laptop-hp-victus-16-r0298tx-ae0n5pa
Laptop HP Victus 16-r1178TX A2NN2PA (Core i5-14450HX | 32GB | 1TB | RTX 4060 | 16.1 inch FHD 144Hz | Win 11 | Đen),https://laptopworld.vn/laptop-hp-victus-16-r1178tx-a2nn2pa
Laptop HP Victus 16-r1182TX A2NN6PA (Core i5-14450HX | 32GB | 1TB | RTX 4050 | 16.1 inch FHD 144Hz | Win 11 | Đen),https://laptopworld.vn/laptop-hp-victus-16-r1182tx-a2nn6pa
Laptop HP Omen Transcend 14-fb0135TX AY8V1PA (Ultra 7 155H | 16GB | 1TB | RTX 4060 | 14 inch 2.8K OLED | Win 11 | Trắng),https://laptopworld.vn/laptop-hp-omen-transcend-14-fb0135tx-ay8v1pa
Laptop HP Workstation Zbook Mobile 16 G11 Mobile 9A660AV (Ultra 7 155H | 32GB | 1TB | RTX 2000 Ada 8GB | 16 inch WUXGA | Win 11 Pro | Xám),https://laptopworld.vn/laptop-hp-workstation-zbook-mobile-16-g11-mobile-9a660a
Laptop Acer Nitro V ANV15-51-76B9 NH.QN8SV.008 (Core™ i7-13620H | 16GB | 512GB | RTX 4050 | 15.6 inch FHD 180Hz | Win 11 | Đen),https://laptopworld.vn/laptop-acer-nitro-v-anv15-51-76b9-nh-qn8sv-008
Laptop Acer Predator Triton Neo 16 PTN16-51-78JQ NH.QPNSV.004 (Ultra 7 155H | 32GB | 2TB | RTX 4060 | 16 inch 2.5K 240Hz | Win 11 | Bạc),https://laptopworld.vn/laptop-acer-predator-triton-neo-16-ptn16-51-78jq-nh-qpnsv-004
Laptop Acer Gaming Nitro ProPanel ANV16-41-R6ZY NH.QP2SV.002 (Ryzen 5-8645HS | 16GB | 512GB | RTX 3050 | 16 inch WUXGA 165Hz | Win 11 | Đen),https://laptopworld.vn/laptop-acer-gaming-nitro-propanel-anv16-41-r6zy-nh-qp2sv-002
Laptop Acer Gaming Nitro ProPanel ANV16-41-R7EN NH.QP2SV.004 (Ryzen 7-8845HS | 16GB | 512GB | RTX 3050 | 16 inch WUXGA 165Hz | Win 11 | Đen),https://laptopworld.vn/laptop-acer-gaming-nitro-propanel-anv16-41-r7en-nh-qp2sv-004
Laptop Acer Gaming Nitro ProPanel ANV16-41-R36Y NH.QP1SV.004 (Ryzen 7-8845HS | 16GB | 512GB | RTX 4050 | 16 inch WUXGA 165Hz | Win 11 | Đen),https://laptopworld.vn/laptop-acer-gaming-nitro-propanel-anv16-41-r36y-nh-qp1sv-004
Laptop MSI Sword 16 HX B14VFKG 045VN (Intel Core i7-14700HX | 16GB | 1TB | RTX 4060 | 16 inch QHD+ 240Hz | Win 11 | Xám),https://laptopworld.vn/laptop-msi-sword-16-hx-b14vfkg-045vn
Dell Mobile Precision Workstation 5680 71023332 (Intel Core i7-13800H | 16GB | 512GB | RTX 2000 | 16 inch FHD+ | Ubuntu),https://laptopworld.vn/dell-mobile-precision-workstation-5680-71023332.html
Balo TUF Gaming VP4700,https://laptopworld.vn/balo-tuf-gaming-vp4700.html
Balo gaming MSI Trooper Backpack,https://laptopworld.vn/balo-gaming-msi-trooper-backpack.html
Balo ROG BP3703G,https://laptopworld.vn/balo-rog-bp3703g.html
Balo ROG BP2701G,https://laptopworld.vn/balo-rog-bp2701g.html
Balo ROG BP2500G,https://laptopworld.vn/balo-rog-bp2500g.html
Balo ROG BP1500G,https://laptopworld.vn/balo-rog-bp1500g.html
Laptop Apple MacBook Air MDHF4SA/A MBA 13.6 inch M5/10C/10GPU/16G/1T/35W/MDN,https://www.anphatpc.com.vn/laptop-apple-macbook-air-mdhf4sa/a-mba-13.6-m5/10c/10gpu/16g/1t/35w/mdn.html
Laptop LENOVO ThinkPad X9-14 Gen 1 21QA006JVN (Intel Core Ultra 7 258V | 32GB | 512GB | Intel Arc | 14 inch WUXGA OLED | Win 11 Pro | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x9-14-gen-1-21qa006jvn.html
"Laptop Dell 15 Essential PV 15250 P112F013 (Intel i3-100U | 8GB | 512GB SSD | 15.6"" inch FHD | Intel Graphics | Ubuntu) Hàng NK",https://www.anphatpc.com.vn/laptop-dell-15-essential-pv-15250-p112f013.html
Laptop Apple MacBook Air MDHC4SA/A MBA 13.6 M5/10C/10GPU/16G/1T/35W/STL,https://www.anphatpc.com.vn/laptop-apple-macbook-air-mdhc4sa/a-mba-13.6-m5/10c/10gpu/16g/1t/35w/stl.html
Laptop Apple MacBook Air MDH84SA/A MBA 13.6 M5/10C/10GPU/16G/1T/35W/Silver,https://www.anphatpc.com.vn/laptop-apple-macbook-air-mdh84sa/a-mba-13.6-m5/10c/10gpu/16g/1t/35w/slv.html
"Laptop Dell Pro 15 Essential PV 15250 VKVKD (Intel i5-1334U | 8GB | 512GB SSD | 15.6"" inch FHD | Intel Graphics | DOS) Hàng NK",https://www.anphatpc.com.vn/laptop-dell-pro-15-essential-pv-15250-vkvkd.html
Laptop Lenovo ThinkBook 14 G9 IRL 21UY008YVN (Intel Core 5-210H | Intel Graphics | 14-inch WUXGA | 16GB | 1TB | Windows 11 Home SL | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g9-irl-21uy008yvn.html
Laptop Lenovo V14 G5 IRL 83HD003DVA (Intel Core 7 240H | Intel Graphics | 14-inch FHD | 16GB | 512GB | NoOS | Xám),https://www.anphatpc.com.vn/laptop-lenovo-v14-g5-irl-83hd003dva.html
Laptop Lenovo ThinkBook 14 G9 IRL 21UY008LVA (Intel Core 5-210H | Intel Graphics | 14-inch WUXGA | 16GB | 512GB | NoOS | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g9-irl-21uy008lva.html
Laptop Lenovo ThinkBook 14 G9 IRL 21UY008MVA (Intel Core 5 210H | Intel Graphics | 14-inch WUXGA | 16GB | 1TB | NoOS | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g9-irl-21uy008mva.html
Laptop MSI Modern 15 F13MG 667VN_16G (Intel Core i5-1334U | 16GB | 512GB | Intel Graphics | 15.6 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-msi-modern-15-f13mg-667vn_16g.html
Laptop Lenovo ThinkBook 16 G9 IRL 21US008FVN (Intel Core i5-13420H | Intel UHD Graphics | 16-inch WUXGA | 16GB | 512GB | Windows 11 Home SL | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-16-g9-irl-21us008fvn.html
Laptop Lenovo ThinkBook 16 G9 21US008XVA (Intel Core 5 210H | Intel Graphics | 16-inch WUXGA | 16GB | 512GB | NoOS | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-16-g9-21us008xva.html
Laptop MSI Modern 15 F13MG 667VN (Intel Core i5-1334U | 8GB | 512GB | Intel Graphics | 15.6 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-msi-modern-15-f13mg-667vn.html
Laptop HP OmniBook 5 AI 14-hh0073TU D72CRPA (Intel Core Ultra 7 355 | Intel Graphics | 14-inch 2K | 16 GB | 512 GB | Windows 11 Home SL | Office | Bạc),https://www.anphatpc.com.vn/laptop-hp-omnibook-5-ai-14-hh0073tu-d72crpa.html
Laptop HP OmniBook 5 AI 14-hh0074TU D72CSPA (Intel Core Ultra 5 322 | Intel Graphics | 14-inch 2K | Touch | 16 GB | 512 GB | Windows 11 Home SL | Office | Bạc),https://www.anphatpc.com.vn/laptop-hp-omnibook-5-ai-14-hh0074tu-d72cspa.html
Laptop HP OmniBook 5 AI 14-hh0072TU D72CQPA (Intel Core Ultra 7 355 | 14 inch 2K OLED | 16GB | 512GB | Win 11 | Office | Bạc),https://www.anphatpc.com.vn/laptop-hp-omnibook-5-ai-14-hh0072tu-d72cqpa.html
Laptop Lenovo Yoga Slim 7 14IPH11 83QM002FVN (Intel Core Ultra 7 355 | Intel Graphics | 14 inch WUXGA OLED | 32GB | 1TB | Xám | Win 11 | Office),https://www.anphatpc.com.vn/laptop-lenovo-yoga-slim-7-14iph11-83qm002fvn.html
Laptop Lenovo Ideapad Slim 5 - 14AGP11 83S1006RVN (AMD Ryzen™ AI 7 445 | AMD Radeon | 14 inch WUXGA OLED | 16GB | 512GB | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-5-14agp11-83s1006rvn.html
Laptop Lenovo Yoga Slim 7 14IPH11 83QM002EVN (Intel Core Ultra 7 355 | Intel Graphics | 14 inch WUXGA OLED | 32GB | 1TB | Win 11 | Office | Trắng kem),https://www.anphatpc.com.vn/laptop-lenovo-yoga-slim-7-14iph11-83qm002evn.html
Laptop Asus Vivobook S16 S3607CA-SH080W (Intel Core Ultra 5 225H | 16GB | 512GB | Intel Arc | 16 inch FHD OLED 60Hz | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-vivobook-s16-s3607ca-sh080w.html
Laptop HP OmniBook X Flip 14-kb0048TU D72BYPA (Intel Core Ultra 7 355 | Intel Graphics | 14 inch 2K OLED | Cảm ứng | 32GB | 512GB | Win 11 | Office | Xanh),https://www.anphatpc.com.vn/laptop-hp-omnibook-x-flip-14-kb0048tu-d72bypa.html
Laptop Lenovo LOQ 15IPH11 83SL000LVN (Core Ultra 7 356H | 16GB | 512GB | RTX 5060 | 15.3 inch WUXGA 165Hz | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-loq-15iph11-83sl000lvn.html
Laptop HP OmniBook 5 AI 14-hh0075TU D72CTPA (Intel Core Ultra 5 322 | Intel Graphics | 14 inch 2K | 16GB | 512GB | Win 11 | Office | Bạc),https://www.anphatpc.com.vn/laptop-hp-omnibook-5-ai-14-hh0075tu-d72ctpa.html
Laptop Lenovo LOQ 15AHP11 83TN0040VN (AMD Ryzen 7 250 | RTX 5050 8GB GDDR7 | 15.3 inch WUXGA | 16GB | 512GB | Windows 11 Home Single Language | Xám),https://www.anphatpc.com.vn/laptop-lenovo-loq-15ahp11-83tn0040vn.html
Laptop Lenovo IdeaPad Slim 3 15ARP10 83K700YVVN (AMD Ryzen 7 7735HS | 16GB | 512GB | AMD Radeon | 15.3 inch WUXGA IPS | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-15arp10-83k700yvvn.html
Laptop ASUS Vivobook Go 14 E1404FA-EB012W (AMD Ryzen 5 40 | AMD Radeon | 14 inch FHD 60Hz | 8GB | 512GB | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-asus-vivobook-go-14-e1404fa-eb012w.html
Laptop Lenovo IdeaPad Slim 3 14IPH11 83UQ003NVN (Intel Core Ultra 5 322 | Integrated Intel® Graphics | 14 inch WUXGA IPS | 16GB | 512GB | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-14iph11-83uq003nvn.html
Laptop ASUS TUF Gaming F16 FX608JHI-TU210W (Intel Core i5-14450HX | RTX 5050 8GB | 16 inch FHD + 144Hz | 16GB | 512GB | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f16-fx608jhi-tu210w.html
Laptop ASUS Vivobook Go 15 E1504FA-BQ340W (Ryzen 5 40 | 16GB | 512GB | AMD Radeon | 15.6 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-asus-vivobook-go-15-e1504fa-bq340w.html
Laptop ASUS Vivobook S14 S3407AA-SF032W (Core Ultra 7 355 | 16GB | 512GB | Intel Graphics | 14 WUXGA OLED | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-vivobook-s14-s3407aa-sf032w.html
Laptop Asus ZenBook A14 UX3407NA-QD254W (Snapdragon X2 Elite X2E-88-100 | 32GB | 1TB | Qualcomm Adreno | 14 inch WUXGA OLED | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-zenbook-a14-ux3407na-qd254w.html
Laptop ASUS Vivobook 14 X1407AA-LY360W (Intel Core Ultra 5 325 | 16GB | 512GB | Intel Graphics | 14 inch WUXGA | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-asus-vivobook-14-x1407aa-ly360w.html
Laptop Asus Vivobook S16 S3607VA-RP120W (Intel Core 7 240H | 8GB | 512GB | Intel UHD | 16 inch WUXGA | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-asus-vivobook-s16-s3607va-rp120w.html
Laptop Asus Vivobook Go 15 E1504FA-BQ4821W (AMD Ryzen 5 40 | 8GB | 512GB | AMD Radeon | 15.6 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-asus-vivobook-go-15-e1504fa-bq4821w.html
Laptop HP14-ep1200TU D0BG9PA (Intel Core Ultra 7 155H | 24GB | 512GB | Intel Arc | 14 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp14-ep1200tu-d0bg9pa.html
Laptop HP HyperX Omen Gaming 15-ga0092TX D72D8PA (Intel Core i5-14450HX | RTX 5050 8GB | 15.3 inch 2K 165Hz | 16GB | 512GB | Win 11),https://www.anphatpc.com.vn/laptop-hp-hyperx-omen-gaming-15-ga0092tx-d72d8pa.html
Laptop HP HyperX Omen Gaming 15-ga0091TX D72D7PA (Intel Core i5-14450HX | RTX 5060 8GB | 15.3 inch 2K | 16GB | 512GB | Win 11),https://www.anphatpc.com.vn/laptop-hp-hyperx-omen-gaming-15-ga0091tx-d72d7pa.html
Laptop ASUS Vivobook S14 S3407VA-LY256W (Intel Core 7 240H | 8GB | 512GB | Intel Graphics | 14 inch WUXGA | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-asus-vivobook-s14-s3407va-ly256w.html
